IDLink,SentimentTitle,SentimentHeadline
UfX5qkE01A,0.0032812874,-0.092499614
VaBelMMk4G,-0.27497545,-0.24260919
AThkR5RkAe,-0.060291756,0.011772431
in9wvNJbeT,-0.0013734335,-0.052182287
OHTF5G3sF3,-0.059793487,0.0071550347
NBeRRGrm3G,-0.1895635,-0.13702685
tmhwFzD8XO,-0.1136408,-0.086656824
EWldV8D54b,-0.16385554,-0.06470404
PWwW7FznlT,0.078869484,-0.2009024
v0L0PVSvMF,-0.25948897,0.04183179
9q4fe7Y9Fw,-0.023217043,-0.07180443
gdbAycOMMU,0.072884925,-0.21756892
xQzjyHnue9,0.09535516,-0.20883903
zv266qo1t3,0.004179276,0.040154476
MjqRC3aDPm,0.010238195,0.19480403
8kbUXI3S9l,0.30599755,0.19592534
6v9JEIjCAF,0.0621944,0.15780824
hyK8U7EgBL,0.0001488697,-0.2781626
Ec14NsGf9p,0.004532606,0.11342457
bNn1O119zX,-0.19055758,0.081814885
QjjgabwSBY,0.03336829,0.013464408
wrBwn2wOIQ,-0.06802828,0.018881418
S2DiVWmuUG,-0.06109902,-0.031772077
xG3StWt0aR,0.03336829,0.014004622
Eg81EUK0tU,-0.0032648924,0.09582037
U1QIVl8kU4,-0.07167265,0.013583668
1ed1LLKo8P,0.15044922,-0.01842336
SMDSD3FqPQ,0.12698191,-0.0691753
MXJ0tZrsbY,-0.007827979,0.08415824
UbU1oiImA2,0.11418049,-0.08602438
xwupLOYVZR,0.008109537,-0.060437724
iLHI5zspAP,0.12698191,0.020447114
GWlk0Rq1EA,0.111315265,0.26173958
P6FRJLl2Yt,0.05335996,-0.06555342
Lko8FX6nHd,0.07384895,0.25110018
Pv2XlCWAa0,-0.19531368,-0.08443963
Ek8JiLxwDQ,0.09664982,0.21921174
KXkVyGHYwu,-0.29612052,-0.15264277
3Qe9ARaEml,-0.012140709,-0.088814616
fS9IkfWxd4,-0.0022684322,0.21067476
dIhRNp8Lu6,0.048408013,0.0051745027
OanfwdXE7B,-0.3003269,0.15936652
17GgxTuXER,-0.012393389,0.038656346
gJnZ3D4Xn1,0.07989751,-0.09586248
y0VGE6Qgp1,0.021879481,0.031199066
bdc8GQLabZ,0.01916675,0.040154476
HwyUF7gVZO,0.025557887,-0.088042915
cxx7kFkYae,0.010541398,-0.058175974
fsfhA3dMEU,-0.20117639,0.070535325
qvjXZCpsJ4,0.007270645,0.08393357
yBAD105hgI,0.09931389,0.009858258
KW016YYeSS,-0.28447536,-0.12232803
flPT8g5d4v,0.023186602,0.021737054
fouyK1dFZk,0.12548584,-0.14826857
LuOiM93vt0,-0.015103277,0.060127735
vSL2vvqiH2,0.32394162,0.07614894
ubH1upkXng,-0.15789428,-0.0334417
LrrhGM4qmG,0.01916675,0.040154476
vH9iUJ58Zi,-0.040743712,0.04100345
fM9aZS56mD,0.2133564,0.069024004
NEz86dTl6a,-0.03460067,-0.20031036
zML9Xfw0fW,-0.042839643,0.048416205
nrTqqq08pn,0.10808231,0.31707484
8Q5qtpDfcs,-0.11604177,-0.002052039
TFFPl8A2Jk,0.11817412,0.0021858588
ktDMNjmKJ2,-0.20477885,0.19179396
uJPFIZBKJF,0.056182127,0.08681128
rY10McDdwp,0.07306453,0.045447357
sU5EyCUS0z,-0.09740119,0.2040407
8jFDuO8Wq4,-0.025594342,-0.00041815266
vIiIJ1TgQo,0.05335996,-0.06555342
tBtEZn5J6M,-0.20891172,0.06428073
bJjJxONhHZ,0.037736654,-0.039522618
B6DiT2FCW4,-0.003550978,0.15777007
LO1p4XX836,-0.0032648924,-0.09031144
6gCJmzPUu4,-0.006846555,0.024075244
HG2kki5hQl,-0.042691957,-0.05571015
nnPSosh9hN,0.08689073,-0.28003764
bBoCxophDF,-0.011253703,0.028413167
eRk3iebNj9,-0.05092964,-0.020274077
yGcxLdoMRi,-0.0060945507,-0.06873923
YXKfVWoRU8,0.0015824483,0.11030511
KUFWMuSDTJ,-0.027899388,0.12129172
Cli4uOyTb4,0.05682099,-0.08562326
gpRJ6UGBqm,-0.074272625,-0.29862183
tOtpuIcQ9e,-0.18517797,-0.26197433
fZOZDmwhaV,0.018072838,0.1421561
sCAUv6ml5z,-0.1923845,-0.17863972
3SZlQ5jGGD,-0.0033347127,0.032892823
z4m3ywtTh2,-0.0032648924,-0.10864125
NvlxI1DoIt,-0.22330345,0.31039834
FGGmAFEzoe,-0.2521812,-0.23992823
Hru6cx1plo,0.01916675,0.040154476
EbuTPshPXu,0.002058656,-0.055778965
e4neq48Ers,-0.07450114,0.077009276
nvo7Ej08eZ,-0.04332343,-0.013378419
wA3Am9pL6Q,0.013792483,0.09984701
AY6cwd6yTu,0.103888884,0.024354402
b0jnjZ1uKJ,0.22099021,-0.20163788
O3QQl7idQt,-0.07250208,0.040829096
N5Ecuzg1KE,0.1122697,-0.00019896775
3mCUK4nGMl,0.08999331,0.19710675
RuD50BBm0b,-0.07309742,-0.08934732
NOyho8pfmL,-0.19938295,-0.056153506
Bl1jrYCz0t,0.00089487655,0.060065914
6JblqFHTdf,0.011402721,0.077627346
j2B4pesHNz,-0.05016529,0.09619938
QkQD9VyqvK,-0.16647382,-0.10617453
acKtdQWtru,0.09378637,0.19121099
7SZmEJFQXQ,-0.02707812,-0.16629612
9Briiygam8,-0.13723356,0.040454756
B6fo7nf0kl,-0.14125398,-0.053515762
xuXUHdsgHe,0.00017119665,0.0018984117
LzdMCS1Iac,-0.063997835,-0.17276235
asA42vSgch,0.07155127,0.09338034
TOxgYPQkja,0.14789693,0.09048584
HfdzYFIndu,-0.063997835,-0.17276235
Scf1Aa95uK,-0.004107513,-0.12755123
ZMXXzi4ugZ,0.035018932,0.011215905
6BFTUAKvir,-0.14888488,-0.105093464
Gq7YHj5JX1,0.0005286897,-0.042659417
OidJ9C6v5V,-0.14931084,0.04095525
06TC3zceF7,0.04199586,-0.059990175
xDKA6yQQL9,0.0073649487,-0.0032896437
InSlkHA3Ea,0.07209164,0.06922787
TwsotCqUcn,-0.07450114,-0.01796319
jlrSEH15vH,0.07155127,-0.10010615
UDME4zRMTU,0.24676721,0.26787892
eNwSkY3NL8,-0.04174059,-0.037909314
P5wCp3N73O,0.0447244,-0.059222832
Kydnmp0FtF,0.1817264,0.09972911
XyqdWmxNR0,0.11721428,-0.0019341186
1O26hmkbp2,-0.09243479,-0.113559484
nYi0DsR4Zs,0.013564493,0.07239602
g3B2BHkNfQ,0.20362207,0.07165559
AEvPrC3KtN,0.0025781677,0.060065914
VMuFTerjsd,-0.00090753136,-0.15988326
vhD8VuovdQ,-0.08369042,-0.0155627765
CrulLWUB0m,-0.11127193,-0.20883903
d67yXgNCed,-0.11127193,-0.20883903
ItZe5oTJ5f,-0.18830402,-0.2547735
SbIR4lXiOn,-0.112306274,-0.13717216
XUVgqxYtw2,0.063164905,0.33130014
DlQFkRfGdu,-0.1023715,-0.04752653
wsw3QJYLji,-0.016257567,0.13390735
MtMFmkfP2A,-0.004107513,-0.12755123
7HBAKRbRi7,-0.05016529,0.09619938
tVKvlupEyB,0.008064484,-0.16752467
tLBwx7Qqr4,-0.12099801,-0.034007624
5tqsYOP21T,0.36244646,0.13635337
WHpMtRBDYS,0.050313115,-0.09095059
3VncbSvAN4,0.12561314,-0.07215303
MsQTGUqjyn,0.061550006,0.061840743
eJXgGSnMwl,0.10900074,0.13829416
R9fqXjn5A9,0.2052283,0.19857907
SHP0E0ZeBF,0.050568707,-0.0051292703
pl922hfEaI,0.05742733,-0.009978216
3DRAVL3xnR,0.11683571,-0.09466398
fd0UQ9xdDR,-0.018253848,-0.0011519194
sGPHWRtGQO,0.036595557,-0.13690363
m4iIxXwBx8,0.062229455,-0.102163106
LvwAwujnc1,-0.14074089,-0.2400075
AlcdELi6fu,0.1408236,-0.019793153
ZaoGr55pnz,0.23387289,0.31930435
Yk98F6js4B,-0.13093832,-0.018147789
CtxupnvaZZ,-0.029042134,-0.12109232
0B4IV9mMka,0.059245266,0.042522386
4n2VI1ubo0,-0.08973134,0.020112656
fWfqeo8ZJl,0.15362076,-0.09278065
4ToCIzg6ek,0.26107898,0.013257058
pbnec1Qbcc,-0.0008139828,-0.073742546
GyDphYJ9WF,0.025812957,-0.056985155
i8hwQuDtgM,-0.05016529,-0.11059038
69jhHCYaXk,-0.05282622,-0.17233597
F26DtaYnzs,-0.19272652,-0.096093446
gp4p0dVA1J,-0.03525062,-0.019446447
BGBJl5veJv,-0.10992626,0.07653548
Yy8Aq4fVZy,0.021878576,0.004481774
xUxKtSMtL1,-0.22626676,-0.07651713
NJQYHTttbw,0.002271155,0.018213555
QyM1wHHoAU,0.121105604,-0.03570713
gFjZPxbU1R,-0.15557471,-0.02897729
MOFZrOKqrn,-0.018307384,-0.06222763
zqhAAulyuz,0.004046578,0.108475864
deCMtkzz16,0.06312545,0.15612921
bccztvG0yc,-0.049896,0.19307984
SEqLsBeSK4,0.019377531,0.11062566
t1KHk5hs6s,-0.32108152,0.054116618
NRagneUkvE,0.075911425,-0.1721483
yWehFUGgY6,0.003639631,0.15257163
DK1Xg6K2db,0.096937075,-0.035903037
Fl8TGcbfVQ,0.101475574,-0.049875602
PuWKXZqcgw,0.0805904,-0.19233356
AHyxs5yPes,0.03051814,-0.121172234
YlUKMhfF3Q,0.2603166,-0.2570693
hzcCuFqhP8,-0.22745939,-0.07295715
CISZNUAiA1,0.0016236893,0.034222197
MU4FMUeltZ,0.09977368,-0.24575587
9Fmusgpk3N,-0.39244536,-0.17262277
WTVjwvsmrc,0.01776519,0.027124936
yEr6yuh3Vl,0.07125868,-0.17736712
7divQHVXPX,0.004310484,-0.26877493
cQSSkTiEQt,0.011424855,0.07296313
fP3RDADasC,0.06349205,0.043229192
A1V673Ymtt,0.0003891642,-0.15057115
N83bltiicp,0.05179602,0.120401055
iBrMddgVKc,-0.0346265,0.25172287
fndbGDI5A1,-0.032689095,-0.10827942
3LNSOhrCn8,0.012935777,-0.062400952
tsDnwYYNy7,0.01916675,0.11112632
qjFLfR3rpR,-0.15324089,0.17995666
z9DyGqlLVx,0.101475574,-0.049875602
ki8SoHItak,0.111541785,0.0011007413
0kLN2cBY6v,0.2362117,-0.05881206
EzI5arx6Um,-0.103809655,-0.19197491
2DCx9tSYqg,-0.038937036,0.061564706
5Tei4RyWPx,-0.011759292,-0.16695412
R9jwjA6Sbc,-0.054477282,-0.20786306
TLPi5kq9jK,0.0038967296,-0.07313081
VNvwHxmQsA,-0.08699868,0.118659124
MsxTmsvDBz,0.100136936,0.1506427
1a1FuO6YsU,0.030912917,0.05889127
NywYFviy7a,-0.07476163,-0.09192075
jKk2gKILix,-0.07614056,-0.060211346
IYZU1EVwq7,0.09472406,-0.09753853
Uv68iThvWr,0.09295461,0.22921914
pgIDLLZb7r,0.007157517,-0.14372724
8yByWJcClm,0.012919974,0.050545275
xMKNsgzgo6,0.08285378,0.09232579
ALncdRaiJw,0.08466654,-0.1064163
tvegzjs8kq,-0.008323347,-0.080913395
YplS4vu8js,-0.008323347,-0.080913395
0yekYRjki1,-0.008323347,-0.080913395
CJnmM98Jpz,-0.066156656,-0.14515392
7L78zZQCh8,-0.21709801,-0.06179452
cuoXAH56dA,-0.21709801,-0.06179452
h5prf1p7Xn,-0.01205302,-0.04883463
EuJAqcn4K1,-0.015286094,0.14165843
XB0LTzdtdb,-0.008323347,-0.080913395
TaHXmGCXz7,-0.15025216,0.016540192
bUPGnQDo9B,0.0102571845,-0.03912741
evzkiFurvt,0.10605459,0.026837744
GpixgMT2mt,-0.05606607,0.06634063
20BvxZkmBE,0.15325412,0.19421583
2CqQiaWBr1,-0.04097575,0.041153297
VNLCMdvtzz,-0.0830795,0.0036288276
87KEnmdTnv,-0.21170664,-0.06179452
viFLGvzbrD,-0.073143005,0.0061219893
ISAVySBSeR,0.096937075,-0.109667644
RlWntUQJ7y,-0.005452412,-0.2866519
3oKPWmPSVF,-0.025300635,-0.23192574
w1yiE7bPnT,-0.030534321,0.01996744
L3yf8GL8rd,-0.032974456,-0.012568418
jdaTlvnwuu,0.106956415,0.12965551
z2T4CjOjWF,0.055851582,-0.21151976
pS8BUrx61v,-0.17636998,-0.1767862
48XFMO8zQc,0.0008727716,-0.06114152
gIr25dpkIK,0.008064484,0.018057946
d0tWvlkDVW,-0.28212208,-0.14066277
F8vhaREIaz,-0.076296054,0.05485282
diDhtjfSlF,0.032856856,0.034268163
nGB7j5hlAe,0.07753393,-0.12639815
KwIcvZLl7l,0.08689073,-0.13311355
JPPrPjSv3w,-0.1699576,-0.27378482
JdF9NG7Qey,0.0046189628,-0.092890546
Me8PSUQ3Pj,-0.003937545,-0.055405006
K5R82g9bB7,-0.12373979,-0.022595577
ZrAoDjzz3H,0.02440778,-0.060054183
6gzVUvdt8t,-0.00032659213,0.08242711
8Raiozf42J,0.09164007,0.08457725
ugyvC5E7lj,-0.058438804,0.017033018
8QxTSiyToS,0.005876591,-0.32802653
foRuJKya69,-0.0041228044,-0.02512867
Xz3CgktHAM,0.0021988675,0.006105028
c5SgPmBuFS,0.0021988675,0.006105028
1C1He9xjlE,0.0021988675,0.006105028
pBVUxdOr6B,0.0021988675,0.006105028
nwhbKdLFqT,0.38967958,0.28598547
hh48v8ue2Z,0.084625326,0.10104321
sjQrk9ZvpC,0.04310953,-0.1439531
EslYxl7eHk,-0.013609262,0.020603867
DaZ6XBEs9f,0.34765404,-0.083392404
4OwTpLZFuy,0.0005718634,0.047911122
2MKeiy4V9q,-0.19384114,0.0096252505
8r0BK35523,-0.015782056,0.020583954
9k1MsUG87P,0.005338683,0.080499545
0JQ6jVgdFO,0.024187697,-0.021515127
yWkgZ7cL0j,0.024187697,-0.021515127
RzHiK3HpGY,0.024187697,-0.021515127
r4ADmorb6e,-0.053787515,0.101464175
fwYUbRiDB0,-0.1654187,-0.2340634
J6UQAd7QTk,-0.045545463,-0.2185679
Ibf0ECUPkI,0.039627768,0.17989108
vbYwjphz5U,0.0025759353,0.0798803
KVt93qVyxz,0.07017182,-6.104633e-05
gRdZ461msv,0.09164007,-0.04556732
HyQHdp0phJ,-0.1766803,-0.14250416
UNVcyHOjt0,-0.14463508,-0.054160073
wjAvAMxYT2,-0.09379489,-0.06875941
v3YQgX9nRT,-0.13686982,0.09994301
NRGPJjNkj4,-0.0019914005,0.1186795
z7j6Y3c9th,0.083103724,-0.10888448
j7qnxP8Drz,0.003696544,0.025197126
PrPEjsh4OV,0.084625326,0.094955474
fxlJDDL0cu,0.084625326,0.06720141
Xn2MafjyxX,0.015825894,-0.037082925
xJCR70xcfT,-0.00032659213,0.070648886
iOmczSN5j9,-0.139382,-0.08165448
erx96gpYqf,0.007157517,-0.07330437
offeQAfGlo,-0.023120277,-0.018337652
ug7CLd8E9M,-0.12804793,-0.1369898
TRgdmhibcw,0.13850011,0.0426058
plKvYZhWxh,-0.029088983,-0.113874316
SjFgxLSanj,0.04473177,-0.09761457
mnF5kyDCZf,-0.070996895,-0.15403341
9Kjz8yOWnc,-0.17144498,-0.06767669
KbfH9Iu0G5,-0.07760746,-0.086587474
cyXj3E46re,0.01737426,0.06686903
U4IDFxKMKp,-0.18859497,-0.08999841
J8dc7YQ8EO,-0.09714779,0.10188534
0QHrTpmote,-0.09714779,0.2122252
1xxgxpavyU,0.07093317,-0.24443255
yxUufYGmXL,0.04777881,0.11636269
ZUuZFls4ve,-0.071496524,0.10188534
KkM78uH24R,0.0387507,0.077930555
3pXkjuTqCN,0.060566835,0.071166664
o31O6GOmW7,-0.09703476,0.10188534
ZHO7Vq8Tn5,-0.11336702,-0.058704637
VmmRSPXvdN,-0.00997998,-0.11439991
GBq0SZlr4Y,-0.06890189,-0.121072546
BQMqjaCou8,-0.1852752,-0.24429034
nWhzOB41GS,0.05025632,-0.3180393
kM6oILgqOI,0.046367094,-0.045780346
rCYemoXq9z,0.02734045,0.036951922
i2acvv2Zcz,-0.01610204,-0.04635054
clynKwQEKK,-0.10837226,-0.063996546
OirA0cRgIZ,0.01245648,0.180469
qh6KNvG9Fh,-0.041360542,-0.036932886
rnrFGu9CfE,-0.11126695,-0.27009684
DPVyepSTxp,-0.1460436,-0.013692517
V0upfzjjI9,-0.012854498,-0.05172357
SVnEIbZSGB,-0.13404489,-0.03920582
FjUhOzofpJ,-0.027394643,-0.1156708
M8EtmXpOcA,0.03710868,-0.1156708
Xklq2lMeEP,-0.1460436,-0.013692517
lM43gpape5,-0.05537494,-0.039173134
wdsIyA5ta1,-0.13657069,-0.07207886
Gr53Iay0CG,-0.13561824,-0.16855851
uBkc5XRh5d,-0.012623255,0.04928702
zfYWREFJqS,0.05025632,-0.15928015
pkNvEn46oV,-0.05828649,0.10351021
4VGVaDXeDP,0.0063570957,0.21887498
RGvkhyCJI8,-0.018449642,-0.20774624
yRzVfn71cy,-0.18859497,-0.106290326
231HVJD3VI,-0.009466971,0.019565176
0QvfrZZRxZ,0.10433742,0.012969414
8LNNylGrxb,0.10433742,0.012969414
kmSYgoP9U8,0.10433742,0.012969414
JNw2LYTI6q,0.10433742,0.012969414
NzJvo86thd,-0.08840436,0.039326575
UA0kE3Fj0P,-0.16182292,-0.24245189
QUmydfq3g8,-0.060390048,-0.04418438
Tv8casnHO5,0.034266226,-0.04657603
Xz7DYGqwIZ,0.19182017,0.08947441
f7k5pJSi40,-0.03256443,0.092262834
7bT0vkRUZr,0.057027042,-0.07430569
pSvu9NY6n9,0.09524139,-0.14946109
laSlPaaj6m,-0.03304086,0.33652908
0SEZzKO78j,-0.07701365,0.04089078
u7d7aHTNWC,-0.12373979,-0.32702774
FftkZ7oEfo,-0.13592236,0.0519658
HaQdVlN8rm,0.0037901062,0.02750447
cuTPBhw4Wn,-0.030816842,-0.03164187
RI0CuvD6R6,-0.010942219,-0.20535094
TIW6ycyPaw,-0.029038178,-0.119506404
8iUuYtWoyA,-0.13567892,-0.015714072
WPs80B3hGd,0.018058866,0.04957062
4bPPeHfuay,0.33849856,-0.05275815
lfg7JiMBv2,0.0031110747,-0.14714694
9zP8UT3Hjg,-0.13567892,-0.023605175
EvIxmFfTn6,0.032527927,0.10104321
iXcJEPjgOi,0.20509353,-0.07607732
a9QtYMJckR,0.056823462,-0.08832975
R6lybvyOPR,0.074585706,-0.119506404
GzH3Lgr8bi,-0.21008557,-0.09142567
YKIhvjtcae,-0.08098906,-0.029400826
YldqOxpizb,0.12869428,-0.110955626
pT5kbrKnx2,0.00490464,-0.073777966
sx2QmKp5Zv,-0.1460436,-0.11216195
H9IAujZvLK,0.015136005,-0.18560271
bYJrz1AmvO,-0.16927673,-0.07182905
ZgYkqrzRQo,-0.08098906,-0.029400826
IM3ALfJpLK,-0.08098906,-0.06445202
ZcAWD3Juys,-0.08098906,-0.06445202
MqUZLofl4b,0.025372703,-0.392254
kVTWuZSenR,-0.10782213,-0.098903924
8yCWSj3y4s,0.13212429,0.0032306537
hhGmd9TSTN,0.054906387,-0.058549225
uuvxI8Pu2L,-0.06999835,-0.16553457
GJaGEPJ0hk,-0.10602928,-0.050821252
4zVDl8hg7u,0.061226375,-0.014379248
TLPgYvaGVA,-0.0631485,-0.35358226
RZyPp0IRv6,0.0356142,-0.042635478
NBS3WkFmUD,-0.101990014,-0.21007597
lh3OYvvbC0,-0.02654127,-0.03591925
uEhKYJTLVD,0.0021501803,-0.235824
7iLiY80Gq7,0.14391157,-0.06722446
NPCSmbLU23,0.09337331,-0.08419871
KbnXzkGZz8,0.041057892,0.042350136
BOc38XTLDo,0.0013870538,0.018766362
AOmRvdChiE,0.07040334,0.21661764
DrBQBVD98x,-0.1014214,-0.044868387
81LQaCjUs2,0.023741838,0.12863806
RtKQDoWyP2,0.0027521974,-0.027319372
qOYrCCRr3n,-0.06145479,-0.22505434
O8YP7kBdEv,0.13856257,-0.15946963
WWUdWcPOdC,0.0013870538,0.012211245
JkfaWaWH5v,0.07485061,-0.054689936
8gdhsQswWg,0.09164007,-0.19225489
pSCEEFj5HF,0.05548129,-0.021049976
l7fBPPRBUc,-0.04835697,-0.09404667
A6jRhMrsI3,-0.041218728,0.1863905
QC93MlY8zd,-0.017764235,-0.10253371
iXnosNzyim,0.012798232,0.16802724
tpr9EIiL3o,0.060408495,-0.00934935
j5q6CgdgOC,0.010113383,0.08454357
ivC3jGWdEy,-0.065327294,-0.122075155
qkKCm5BepX,0.019893324,0.026459148
RlxmgbzlKt,-0.13567892,-0.15815066
V2Jm2DHgDy,-0.010904023,0.09567244
7tXQTsMGNR,-0.13567892,-0.015714072
hDQ5ieaysf,0.026491916,-0.053560697
1OTQNl2uff,-0.13567892,-0.15815066
mcEhKgRB1p,0.015146241,-0.05464767
qCQen2bIXS,-0.24566476,-0.0583293
dkdU6aNrS7,0.08336421,-0.12324712
PjwF5jGO3y,0.017975416,0.011717459
hUaMXDuC8r,0.00059604587,-0.11470546
Lg8eJsclbd,-0.12772912,0.008595262
biSJn9n82D,-0.059127305,-0.1100643
nuHLSvHazf,0.024187697,-0.026812889
2EnBnSNfSF,0.25507542,0.055302754
ybXNLuN63i,-0.10021156,0.213404
96jxIbDzqZ,0.3122455,0.13301438
3DTDhD4cDW,0.06444268,-0.13324831
7i9Q6DaMOT,-0.10021156,0.213404
3qkE0AMu4A,-0.10602928,-0.15063089
xMIdRnWQBf,-0.21579283,0.05830948
INuo4sz0ur,0.083103724,0.19179396
Vep9WmEtVX,-0.005418423,0.009460852
xb5uEJFfuF,-0.35426813,-0.073700555
ZnsgQ4Hg9i,0.17431986,0.13981938
o6R2XzPI5c,0.07946119,-0.040803522
LbEWW9g48d,0.14765672,-0.11036146
FX10keQqnP,-0.07158756,0.073110364
yuk7FmjJqi,0.002747079,0.0069802143
Vn35K3jVkd,-0.15811436,0.094417855
BvSWjRchAg,0.048276156,-0.034833506
PLJP6KPW6V,0.009283973,-0.06278148
EAmcxtp5Mm,0.19032988,0.20532647
qBfmEr9fE6,0.083834104,0.01139213
DOkt4AKe5T,-0.008655648,-0.07588932
rE70lHKMHo,0.00094625785,0.06922754
Zqki9oBhHu,0.112875804,0.096247315
DPwGFsE9ac,-0.06176851,0.0251216
yd8RJXtLMq,-0.014589408,0.07912357
ZRmYets0f2,0.011813724,0.09630199
NUC6shEVGn,0.15747471,-0.07126703
dtJDRu8gQW,0.10473837,-0.035724796
Yz78aes4pO,-0.111985594,-0.0696348
rFfksDwvNB,0.22148426,0.0648286
CmRSmIg22Z,0.1049952,-0.20266415
0kRhFoHzqH,-0.17252956,-0.14843483
ujHmKQFUXF,0.009936989,-0.25562602
iWP9RnaXb2,0.03985502,-0.089295685
b7uSnWJ3Yk,0.0022829487,-0.13176249
33Inuyg5nB,-0.20807354,-0.124770984
s2zag4eTxt,0.0116403485,-0.1725064
O5ahROxmit,0.16456899,-0.18226738
gDE8tizWBa,-0.06907628,0.12583384
rTV2HWUgcc,0.18062924,-0.008674622
RgYI8915Ju,-0.044078536,-0.075484015
sNXfBBxRoL,0.013779562,-0.11843313
yHR00qMfQQ,0.0007535592,0.042602256
u3dihSB5Wq,0.0002948573,-0.0069570355
ZyOrL6rkNQ,0.20581101,0.037434094
LaYib1Mg9x,-0.10183815,-0.025450788
nHg7FiuzpR,-0.07770843,-0.022884164
9cest6Q95h,-0.078622535,-0.23790802
O6vmIbaKc3,0.09471098,-0.12637348
BHkwY1z47f,-0.09714779,-0.14200407
KmbUV1Kykt,-0.39620265,0.15705
URSQCOJf28,0.061510317,0.030016162
jJLdrhlxse,0.023404175,0.039401054
2o1vk8IvFP,-0.014194062,-0.11975178
sKPotk6X6w,-0.00997998,-0.11439991
oPAkrxv0GV,0.018598747,0.04399816
kUvJIyMOv2,-0.19938295,-0.052927926
llOFa1x9GT,-0.008393384,-0.015900694
SIjYFbmoh6,-0.26702416,-0.2853626
tuPtFoiEIX,-0.008404045,-0.016539786
69RJn4n5PC,-0.025197258,-0.19748138
RnjsdzRz0Z,0.084625326,0.0031842962
KCBX9h87mJ,-0.004763233,-0.06201555
5WDFtUwM1i,0.14149417,-0.15949671
WPmyC3Gguj,-0.1852752,-0.3133974
W8IOVRtYYj,0.005362547,-0.034714907
Dii157U7VE,-0.19408436,-0.11488065
uOOcqpxl7P,-0.2085046,-0.18872309
hHAhzKU7GN,0.05120573,0.076833814
JAzXz3oT6X,-0.031384014,0.0883476
YTVhprUKlm,0.07792729,-0.0062613003
YSEatoI2vl,-0.21008557,0.032971412
tw4Z1BMFBs,-0.034995936,-0.004439559
MrWbOxTScW,-0.09714779,-0.14200407
uqoPxOvtoT,0.03525938,-0.021608159
X7dx8yyntU,0.033873368,-0.01393706
ICpPP2ru3B,-0.054083396,0.16636515
rwU8mjJfFG,-0.39029825,-0.35047805
b4Zforu99C,0.07069479,-0.01737376
2wnQPNuZWL,-0.025008108,-0.19200864
eXiID0kVdG,-0.029284786,0.04414197
h7wokZLUmh,0.33849856,-0.15371415
uxiuXv9yhV,-0.21008557,0.036364913
KnpHAhXhet,0.13719693,0.05153
ezJtVwhI8R,0.00036808208,0.046759143
Zen4ckxCzb,0.0081237955,0.018784247
sYn9z2qD5N,0.07708776,0.032927055
qA6ZW3lee4,0.008159053,0.0024044663
PIsnVgplgt,-0.012092283,0.21242063
4HwMGI2NiK,-0.18394166,0.032971412
hrtnSUbO8U,0.15551855,-0.02282453
ZPrziXnoNY,-0.050037373,-0.28448325
OavIW329G6,0.023753408,-0.17720304
SQXYduh7Eb,-0.03204571,-0.058934882
9qmhB3qnLu,-0.062914774,-0.07073774
ukbP2yRjSJ,0.14691406,0.20781232
FF4xUoliTw,0.07790998,0.11977531
d645MoelRa,-0.11782745,0.06664437
NuCIbKGU6Z,-0.049219567,0.008692386
DdIJVYDNs4,0.06398442,-0.06533027
lwt7l7XO78,-0.16790901,-0.037984326
Z6g124QB1u,0.0038637891,0.064235635
kBTKAUjLp4,-0.21991724,-0.23311336
nFZAGyOpxa,-5.4009142e-05,0.22205377
djK5qnylcz,-0.12267561,-0.043830268
5N1DBdqOQP,-0.031016175,-0.08229713
wYgVLVYBFz,0.01833029,-0.033310466
c4f3qKItlt,-0.26192227,0.019050902
KmPjNqieF6,0.39916337,0.05851308
cHUpQlrKCB,-0.02242576,-0.26456124
eotDTXDvnF,-0.16927673,-0.049851604
ZCU3deiLDp,-0.011099054,0.016957315
RTs8fWkBeX,-0.15843552,0.056149527
xWzviNFhIy,0.014058997,-0.06818702
CBc1LQ81KA,0.15736847,-0.24915533
BHvxGl21nC,-0.25254357,-0.1573923
MLXT5GxoOG,0.18048412,0.006132543
Am6joQkayE,-0.019709298,0.03304749
ebtUzRb2Az,0.002090415,-0.037709586
y0hiwPZSPD,0.012472246,-0.0052662306
5y0GyG3TZn,-0.0285872,-0.15424208
bc5QqvnOZi,0.08805173,-0.09618367
gkXGFCQIHC,0.09164007,-0.19225489
j0BW3PSKes,-0.17542157,0.23059104
EtJBtIcE0x,0.106305495,0.059375662
f5CMWIkI5n,0.1839837,-0.08677934
5LEFgf3YvY,-0.0146420775,-0.014291313
HJDjOpyjKm,0.022289196,0.039943103
HJEaxk8oVa,0.027807217,-0.19223467
lC6X4fZ8Sg,0.003965211,-0.13767247
pcCHOgNcJy,-0.06606334,0.12587096
wHiVgxmFsp,0.07207368,-0.29222494
55OYLUKLQd,0.08311032,-0.23949797
8qoqLszJab,0.12067689,-0.1631409
pvRxcyGKuv,0.0029630028,-0.269365
Wi9hieKA7H,-0.07639475,-0.195947
5t5TOgdvMz,0.08590373,-0.02813366
hA4dNm26TC,0.0128286425,-0.061071113
Ht676JePUg,0.22664253,0.041783415
YKITVzQWN5,-0.13552354,-0.10540821
yGb8pAoJ52,0.022419104,-0.08081398
PWYjUErxvj,0.15747471,-0.015353769
PlijClhu0K,-0.061121535,-0.16710167
5W41CVJMq2,-0.11173606,0.01801913
SeT0jcl4Ja,0.0128286425,0.07555073
