IDLink,SentimentTitle,SentimentHeadline
UwgmYymMd3,-0.14464878,-0.08392957
wlw2b9ulc1,0.17786148,-0.15369333
excSmj6DeG,-0.15881914,-0.25803375
D8zlaJAsoP,0.0071637984,-0.027752744
gFTBHgf1DF,0.079908565,0.027519666
DDNTXwmfKl,0.02956041,-0.1478604
Z1KynqtkWp,-0.15881914,-0.29078665
WWgjQs8mkG,0.09981415,0.12934946
7VAbBAw1DW,0.0062139276,0.033330906
aMBjAck3yD,0.1584378,-0.15369333
kWEKBZ4PMY,-0.016012337,0.06434019
km7ZI6hvJS,-0.26398173,-0.15280654
6OMWZkSg1N,0.0025106543,-0.009071133
2X9yRJHJkM,0.12742758,0.0032860376
ckm8qzeh72,-0.34550974,0.113769755
sX62IAXTh1,0.022613045,0.055969056
zJGM5V7E2z,0.09037857,0.064724386
E9AthCove7,-0.16975231,0.0843378
VPalHjRtOL,-0.046825342,-0.23743638
PfU8zKRYOf,-0.0037816784,-0.024002705
Vp18C6dzOL,0.024842702,0.0026156418
JrHizLdmk6,0.0025106543,-0.025591757
zh7tj3A2vj,-0.14947385,0.03916179
g63VP7eGS4,0.024842702,0.0026156418
zqc2X6ABiD,0.011784772,-0.20494084
3DsvMFw3gv,-0.004404952,-0.13374174
iPUGcL64bQ,-0.24594152,-0.14798982
BwZREMi2VK,-0.25121015,-0.112341926
FtO4OJLq4L,-0.03799685,-0.028474724
C8yk3NwO1W,-0.15929563,0.041694347
cXamaYKAKa,-0.027812473,-0.04754544
hOpWN6Uokn,0.1584378,-0.073236406
JjLj38S26n,-0.08636251,0.06344932
z6qXntFup4,0.004846491,-0.06420646
lIoBYxm2YS,-0.045635022,-0.024850264
mOHckl9OzT,0.082681835,-0.018105358
ExelerEejB,-0.15494788,-0.2547297
zTHvkQ71qa,0.011116476,-0.1921158
7un3oMClT4,-0.023531277,-0.059353158
SXtsgRp53D,-0.023531277,-0.059353158
8H2TL36tEJ,0.037901282,0.0037602382
jLllfFDe7Y,0.09686585,0.018661305
1rnEG2zv3T,0.009278287,-0.1271568
pcPmsE14KG,0.13295272,-0.082069814
Qeekibf2Wh,0.09769937,-0.03660232
87ogN7vWdK,0.0011708848,0.038660545
x3rhRsiKuf,0.039616317,-0.048450332
lRhHb7ZFzo,-0.0022902456,-0.10709418
AGnUJUtZIR,-0.020358466,0.07519072
52DM0TyoFs,0.15595485,0.196227
tPyEGRXUMA,-0.06779875,0.37616798
dZV42t7RWI,0.26298034,0.2761097
2Y5ilEIAE0,-1.47563405e-05,-0.07118024
AS4iTFm052,0.16144368,0.06399903
fHXm8PxraS,0.08675575,-0.1312636
AaRHC1X9Dv,0.13301909,0.013062159
yXFvFrDufM,0.035260577,0.0033537764
DJvN0nZ6Ak,-0.0141220605,-0.25682548
qaPz3SrQYT,-0.07547341,-0.003625778
R87FMLLtzg,0.013309543,0.01840853
6hptcJ1yHH,0.037660148,-0.08466901
8S9rNV0GiO,0.10661364,-0.19637881
1X64V7cOPh,0.0011518658,-0.00042971224
qVxCoQW2Xa,0.0011518658,-0.00042971224
VoUCdZjY57,0.002399574,-0.104284555
ae5DQIVtzI,-0.016812041,0.09509167
CDPLSfcZqV,-0.0014561322,0.11009014
YS6NMenfTb,-0.021651346,0.006557185
cfgt18my0j,-0.014736256,-0.09815051
Yc50AWug7K,0.10905634,0.06027289
DcFlNscvH5,0.05383222,-0.26440307
zhUR7LSpWU,0.22131662,0.10622729
ClDbg5SaV6,-0.06473369,-0.061958767
vkEvAgAmPN,0.22131662,0.10622729
UJP43GEDlN,0.019003958,0.08810784
xB3JpmTS93,0.009906946,-0.033473704
1aXElBCNwi,-0.117431544,-0.16173562
Q12QAXyoOJ,0.006518432,-0.052536216
qvTqAgLMUa,0.04548497,-0.14663212
ibrNhQJ6qs,0.08238676,-0.20551424
gyG2QszBW3,-0.18249959,-0.10630812
mitkr5EvgM,-0.18748794,-0.051420238
6Vffwyd2H2,-0.049590513,0.03236361
CPhHkV9Qkh,-0.03275826,0.019391919
FCUtpxZCqL,0.11578516,-0.15364522
zKjN0A7eLM,0.040920496,0.18070357
YAfSlhPxnY,0.039119706,-0.040682185
wWjDOHvzVl,-0.028146725,-0.121697485
1FxJZzSv5I,0.006518432,-0.018839592
Kx14byaLyS,-0.02602702,-0.061777044
yXOZmlxmUV,-0.010055007,-0.09207985
454Sv3Lwu2,0.22131662,0.10622729
aev5WM2Uwq,0.006518432,0.0056674443
jIbd9a4A5v,0.04548497,-0.14663212
iqXPs1bvdb,0.05486775,-0.23929489
Jznrs0cgac,0.039119706,-0.030570535
ceBdHnK18b,0.039119706,0.061958518
sKyflNBAAg,0.03291069,-0.008166894
VaZvHhgPox,0.08925585,0.10884498
MGX4JhYcIf,-0.07843379,0.13715765
VhPGGu0CWc,-0.053001586,-0.33124056
u4GoNyiYQR,0.07674397,-0.16037838
VJtWvppo2E,0.006518432,-0.15997872
UZUlZlwQca,-0.010214059,-0.2115145
WAqqewOAUb,-0.0028806687,0.0069642067
OoT0DWvvVA,-0.023655467,-0.092940256
9UFG5ygooK,0.11529596,-0.020933965
krUlX5JEtE,-0.21652788,-0.34728166
O0o4nec42J,-0.06006196,-0.018705176
Ki4XRq06NA,-0.0017513342,-0.0928518
VfGIE1X8sj,-0.010214059,-0.2115145
drFjr5k4sD,-0.0017513342,0.04335147
kLpybmnNo3,0.041791458,-0.0721651
XZs7ZG4rHS,-0.004624715,0.06709948
YsfKXGj53N,-0.19327049,-0.26904398
bgNARVQv6J,0.0025487146,-0.10451195
toNSaq9umQ,-0.0050467644,-0.035588447
ubxT1bjEjj,-0.0050467644,-0.102977574
hnqMs0ELrW,-0.09641071,-0.20109254
QVP92cFqo8,-0.32024065,-0.12900913
t7GbH2w12u,0.02014165,-0.14333619
8BIjKDoG2g,0.20784855,-0.020933965
K9rNtTazVz,0.018965874,-0.05826963
lOLVJfc5nF,0.009871885,0.0805642
KLK79NjwGj,0.0017041978,0.054021385
G6lY8Wozd7,0.002399574,-0.10451195
RnedEfLuT5,-0.009721801,0.002848871
0lFNhjqxH8,0.08153148,0.05178526
UDJ3SiQdNm,-0.1033461,-0.2181634
gEuPW40Rqr,-0.0037816784,-0.02596958
t4Bby1JliT,0.13916296,-0.09506266
mMxbIsNjZS,0.028670445,-0.24050029
W0Nj33rQ8d,0.08153148,-0.04168648
c5cSBX1QWU,0.082821675,-0.20632687
MDDYCAtTsq,0.012130384,-0.26871973
yeGAn5Aj8c,0.028670445,-0.23545043
IwnwsPN4RT,0.03840289,0.120225266
vDZFevQTEF,-0.10299125,0.27465215
fbUUE4USoN,0.01204924,0.06943753
aaeFgyb6Ff,0.12056509,-0.014413033
1dAFi5twFs,0.006990037,0.039750654
8owSipg784,0.044342775,0.039750654
Y5wbSAtp5S,0.0071637984,0.029101431
Vzfy16CWnf,0.08043428,-0.3106202
iD3b5oSCjG,-0.0006274623,0.0107002985
CGzKl3HIw1,-0.044817597,-0.019326447
r9bS7Gx8QE,0.09664857,0.037398987
sZ1mvhh80r,0.11857948,0.03257375
EPTOS7C7EH,-0.03628794,-0.022862447
tmJwKSxvwx,0.002742543,-0.0921876
QMpoHIcbKD,-0.08321238,-0.16788672
nWZX5Sbki6,-0.01987188,-0.10212053
3UuoY3i26u,0.048347346,-0.3005053
kQY6NtzxIZ,0.039119706,0.045326527
I9doBmcbAz,0.0870028,0.11946538
OR0uZfpK3U,-0.04203944,0.27535245
cenSUaULZ9,0.06164969,-0.19142269
rhs6rlS8gR,0.08153148,-0.007823394
1PFdJGA9pH,0.0905603,-0.021588646
cxg05770y4,0.064439334,-0.18353695
ldtsFPAUSL,-0.21425849,-0.22411142
M64oH0UYlS,0.15694699,0.073549315
Py4mAClBgU,-0.10462775,-0.2244221
lghXvNws0y,0.033175845,0.012064194
XQDtAcCwE1,0.04872898,-0.18518215
uk8k0kNQic,-0.1412816,-0.120895445
6jWtsbrwbR,0.0014618924,-0.0570039
ezFHf0zE2t,0.038410947,0.012064194
4YQbjdWhLR,0.1314668,0.06033269
ITbI9XezD3,0.00818523,0.07115485
ZozLEb7y9K,-6.9160014e-05,0.0800924
swbHWTqF2D,0.14131856,-0.30595112
UMDrN8JS9X,0.024727099,-0.2231453
EvrQFBSYZQ,0.0014618924,-0.05588458
20Y5yIXEH7,-0.27282864,0.0034849066
nWTWW2p0tx,-0.27282864,0.0034849066
cYbanWMScM,0.016400672,-0.11915085
FALKw1grEC,-0.1098523,-0.10955252
iuEdsjHByI,0.010586488,-0.25326982
PSribb0tSb,0.12497279,-0.2614291
26FJr70P1z,0.12497279,-0.2614291
GD9KukKF4T,-0.2635022,-0.1302836
dyTsaOn7uO,-0.0073220264,-0.0907678
CFtYQo7hc8,-0.07947544,-0.033283606
Q6f1i8cg4Y,0.3452387,-0.26433787
BRAj3wMvNh,0.11863024,0.21061236
2Us0YfhCTX,-0.27282864,-0.07071303
4NCJWW6um8,-0.13963126,-0.16610377
p0flq306Yh,-0.26928928,-0.16610377
m2078APXiH,-0.09171021,-0.037347347
rrRDThHQIi,-0.01747695,-0.016344238
1xfHFCwQL6,0.010888462,-0.0519186
m9vovOrrTz,-0.21238782,0.102376565
8F2qnd2del,0.22131662,0.10622729
6jREbeG30P,0.16902348,0.06201257
ZdRlhrAiAu,-0.05448423,-0.016349796
waIfAd3DLB,-0.03799685,-0.107306495
dN2AgVwwvz,0.106997564,0.1575943
djJwPU52yE,0.0110729085,-0.041637633
YIuHTS74jG,0.21805225,-0.0076627387
4bjCg1Q4TU,-0.10440768,0.18093847
RZi1Kofake,0.19104189,-0.3711548
e8XCBLGhbb,-0.25978616,-0.108067796
DvxwDmH2yj,-0.054012056,0.15538357
Gd8AuMS7uU,-0.073021494,0.040783606
bqQe3WA7sw,-0.0026186677,0.1271507
OdoshEcsuF,-0.026630081,0.08073929
EBmhNv9NTd,-0.035341337,-0.012811488
XsgwPNSY44,-0.0057195295,0.094194934
TclnLFJVny,0.01653761,-0.07726948
OtKb7kFfXv,-0.114558965,-0.069241084
JNi99diysU,-0.099995896,0.120152
7opmYEBqQb,0.02941069,-0.03506535
3qfpYiCnDH,0.011600706,-0.39990962
InsDD8YfZE,-0.27282864,-0.07071303
CazWjsoj0c,0.011600706,-0.1370871
XOV6GTTL5v,0.011600706,-0.39990962
w5wFhBs02C,0.00027504703,0.0070260074
yGAxYq7OeN,0.00027504703,0.0070260074
5e9AQ9F9mQ,-0.012277343,-0.02939237
KXweDYqJjG,0.106951594,-0.11329503
2NCjd8FmUM,0.2536615,0.20489661
hcG9WblIn5,0.052413475,-0.026908882
ji0YvhwY7D,0.07032397,-0.06901762
Mz0oy7RauA,-0.0017096142,0.018684104
DhaL0KfYlf,0.11153839,0.12510973
7Uq4FlSa7K,0.18244818,-0.19184664
jwiUvZkRaN,0.0072054015,0.16886319
QZSO7I71XS,0.15193781,0.021071553
W21wHXmZNI,0.07723391,0.0059605315
DYBFBxWQ8J,-0.01747695,-0.058910105
bQaOk8kITm,-0.16813138,0.21179505
PVwrlLwy3g,0.0026866682,-0.12929726
vmTgFOHj84,-0.16813138,0.21179505
PHL1PPSuOt,-0.22139138,-0.1932442
o5LY0GHc0k,-0.0024845856,0.15689854
s7yF70Mwm8,-0.10882324,0.025378592
q7um2rmk4k,0.06426403,-0.032525007
hkhRjjjPMx,-0.08454608,-0.23629364
LgzmEH0juL,-0.081635,0.017183807
iBfvipmwBy,-0.01747695,-0.109929144
hggPyGTOMO,0.0380497,0.027824912
wk94y0bV5s,0.08782665,0.10662827
KQYWbtXChb,0.10095051,0.15301803
9QmIrGQnBA,0.039119706,0.05596378
5GekOkSBDt,0.039119706,0.05596378
D69wWkbwdM,-0.21059439,0.14181703
M3cqGOXRWj,-0.05851273,-0.08153148
AeWGY6qZN6,-0.008868726,0.08873832
VfEa0xXDhi,-0.25370687,-0.11616558
dds9yBmEy6,0.072203256,0.041694347
XK2XIJp3ja,-0.038168367,0.043737046
HR9e0lyO0D,0.12112145,-0.21832141
AAZ3SdwKv9,-0.21059439,0.1494908
BKcngSSPIw,0.12112145,-0.22411428
5c2oCNQhAA,-0.008499109,0.26107588
AhO7tVjk16,-0.20762314,-0.08983305
vU5y9irxhu,-0.10320491,-0.16240813
tAqprW8pFA,-0.10320491,-0.16240813
9RZN5bDQhM,-0.10320491,-0.16240813
zrLGfkmRPO,0.27605423,0.10622729
1STZfyGNXE,-0.010607905,-0.041583892
LYvuCqzo0U,-0.014828575,-0.041583892
qMYKdl6dym,-0.014828575,-0.041583892
ZYaCVSYBoL,0.019078214,0.0154735595
ux4oGJlRyU,0.100728355,0.032515842
k49YZNsb0A,0.043923292,0.044910204
IQHwR4fDPH,0.10130059,-0.14716877
EMbbJiZlq4,-0.14038134,-0.019384585
9JHr26Rocg,-0.19895206,0.019445686
BzKU7SIjU8,-0.036896657,-0.047756158
b2nqbthmrP,0.041835967,-0.15379354
5ud7VmljEO,0.015771717,-0.03884341
6ea767FXbi,0.062011186,-0.07298747
vedhsnYLoP,0.14216197,-0.042286783
ZBUnsiO8AP,0.2313795,-0.103808716
vxpzFk1ci4,-0.108445115,0.052729663
OXSdGfrXt8,-0.20390435,0.01197958
svCWl8p2de,-0.24092978,0.21796101
32puSec7CY,0.16144368,0.13110605
Hfoes0uw0b,-0.21686722,-0.09338826
N9bqku5oTW,0.031316455,-0.11194587
kpBnVb8r7A,-0.0006562313,-0.07271944
jZMdgsi7dP,-0.012458507,-0.28904226
QX24NEHwTw,0.06639063,0.1617713
eBctrNaH99,0.060818274,0.042521086
lDeD9TucDb,0.031871874,0.13129441
gPsM1XOVVy,0.058483835,0.056683544
HZOk7VQ9zw,-0.17101668,-0.04427431
F8WRLOXGYE,0.16038248,0.19936961
ozjcODYHAm,-0.034823984,-0.044981916
NawuKeaT6v,0.058483835,0.05484083
a3dInJQL2y,0.13408263,0.11023441
c7CVij5QB7,-0.030260842,-0.008706542
3jVR5ufyCk,0.017684106,0.076732635
VhtwP8jFm7,0.0013514562,-0.06449331
nAQPlUoakz,-0.1873558,-0.09819232
nx9qxtKiJ5,0.10142144,0.028451424
Xd1Lb9Im3H,0.058483835,-0.0031099627
wU69thCH8d,0.03989138,-0.019809332
BTQI85Cm4c,0.08433144,0.16543502
BBYNI9i5LN,0.0006280709,0.17690511
aQ292YggDa,0.0062113637,0.013925953
3rew7nYNwR,-0.03373585,0.01717261
ywzFM8Edvl,0.0036451034,-0.035873458
Hmcll9lrz5,-0.07851832,0.048986714
K5lsAVKUkm,0.10699709,0.06707719
qtDCm1WHoA,0.013055042,-0.063092634
p5mYMUd1tA,-0.110743925,-0.0019404292
alYr7tCCMC,0.06128786,0.15760054
qMn5zh55Xv,0.11578516,-0.15364522
BJOibm33oa,-0.06596147,0.09846741
K0DCm7HZj6,-0.21059439,0.09062126
Vtpmb9bCDK,-0.117431544,0.021773804
1CRqMfGYsx,0.028916012,-0.18032873
WAelgEcurO,0.010088633,0.017150857
ktJAVmlNhU,0.06973211,-0.014421277
tO9Ii2ZkU5,-0.007863741,-0.04500226
a74eNP6jwL,-0.083016865,-0.013599558
k6DS1eJqoa,-0.1286526,-0.21005076
mlibhV7p7K,-0.0026713964,0.05178215
3wwIysQ0GF,-0.034585882,-0.2505377
0qIoBKGJub,-0.060479376,0.17860161
iJIriioZh3,0.05155216,0.019067107
Ywa0ydTp4F,-0.13831727,-0.25220764
jXTXnUnvph,-0.016662925,-0.06821072
EvWitujYQ4,0.013471671,0.049108896
WMZIyC4Kvo,-0.083016865,-0.07814138
jWEClVQiCE,0.17853288,-0.024900462
iMswMxdrcb,0.12623315,-0.23279029
v2rcMV8M1F,-0.08154233,-0.21119072
yR25AXFJye,-0.008048704,-0.103874475
r6Ugdu7zCn,0.027983982,0.031239003
uP7sOJW2eb,0.20225795,0.15397212
btt4NkKkAo,-0.02480489,0.3708363
PFVl1v3t9q,0.006518432,-0.055506986
qWlfg0SIvc,0.16004142,0.26255685
gmCGzyAIn5,0.012263614,0.06349376
Xcjp4igx9y,-0.10252669,0.027571838
kTPOu9uk3K,-0.16430359,-0.1823213
bBk5P7DM8I,0.100015,0.08926381
9F8vp4oCUr,0.0731392,-0.11465776
oBV9ngjoAL,0.0731392,-0.10849655
h9m0x1NFUd,0.2922816,0.38271216
AckZuF2bLf,-0.020202668,0.16072692
g1sdHo2qJ5,-0.022914026,-0.2783553
UnSKlRapzb,0.008139974,-0.010891915
3tZz95ksMz,0.25554782,0.0066314284
3Xn9IwGUgV,-0.080828324,0.1584731
XsX5pyZzGh,-0.06460145,0.06223416
XQwPRlFUky,0.060301904,-0.080966294
ixJ5nCJFq7,-0.005317527,0.1133537
GAZxbK7hSz,-0.09372362,-0.025465686
kJnP2NzrKG,0.0731392,-0.13320096
N5Y3KdvHDs,-0.023205534,-0.35119522
WDLP6S3zaZ,-0.13724591,-0.020203356
RTMcf1vpuy,-0.018633518,0.0650523
F3qRVXe7BU,0.0064335084,0.058273833
6gjTPkTsGP,0.05593366,-0.23945901
hDnifCyiDH,0.028281625,-0.13205917
atwtHU6jX8,0.12489095,-0.050381936
6I7G9s9gfo,0.08574328,0.107657105
dvGESMXH0I,-0.009961293,-0.10671532
PCT4IfbLw5,0.005951777,-0.018966326
ScVvONKlpL,-0.0011466353,-0.19457772
CJQQTeQ8uZ,0.09218402,-0.2182123
lUo8Zw5Kmr,0.061808314,0.02529395
jrrdpTpqXc,0.061808314,0.02529395
2Np2XxYcwM,-0.20762314,-0.18782456
hU3PHULqvh,-0.052461736,-0.23221467
JkO908wDgf,0.1136379,-0.026484769
VLoTLNRh1x,0.07404012,-0.14360398
FusJbLHOOA,0.23110835,-0.073930845
Fslcc9Q9ly,-0.25978616,-0.10887824
C0QIFxpwd0,-0.06006196,0.008102959
OfnfPqRepG,-0.0020645387,-0.14209478
UVzXu7YsDH,0.12919655,-0.22701633
qB2kvpjUxo,0.002802053,0.09533274
34BlszFjwO,0.010964553,0.024592806
4ugcJbZmub,-0.07870511,-0.12764044
rhrElPg0Wk,0.13916296,0.3662408
E6lrfaK2tg,0.18568605,0.039748006
tcESXVwnZE,-0.010770052,0.016936101
6rWXGGCOfP,0.12695728,-0.14605287
47a1Q4Sm2a,0.12695728,-0.14605287
oMdJ81LDtp,-0.20904504,-0.004593643
702LnyyBGY,-0.035448026,-0.043362286
mTbZodDhc1,0.011600706,-0.1370871
rEtKqB5LOR,0.18592298,-0.011130333
sYNdfSNWAQ,-0.06473369,-0.035752185
fG28Le06id,-0.009961293,-0.10671532
At1nnT8nFO,0.1637897,0.104097605
ASms5qRZbr,-0.26698947,-0.059064757
cQin1AKxFJ,-0.038755853,0.047805052
8AvadX5OQ4,0.04872898,-0.17511772
2GjhrWmd3N,0.048347346,-0.30981785
o1AffL3Wgi,0.024407983,-0.059051666
TakRxbyCdh,0.1400358,-0.040579163
tnyB1XJUjf,-0.020328313,-0.04580782
YfnZlDQBmZ,-0.06006196,0.13245472
Uz95eEY2I1,-0.06006196,0.123581275
tJmq9Udhqs,0.06244171,-0.100500375
Wylynpil44,0.07905457,-0.08787103
wjwAGiMReB,0.057437878,-0.04348385
gRBbeoRDEy,0.007783166,-0.054819588
ft9MZ54wBW,-0.09777913,0.10775487
cC7TB6xP01,-0.09187605,0.21923263
GrmD6lt7gx,0.007783166,-0.036390286
tmxfriM0PR,0.0002150964,-0.121697485
P04O52MP4h,0.08022867,-0.15410173
d72rCjpwFa,-0.044041418,0.08250342
nlUtLVZ8pr,0.15374781,-0.08648877
pEjaSicSC8,-0.041948985,0.08999112
wFY7eP77q4,0.061808314,-0.0005131038
cp2QLF1kci,0.15374781,0.07431242
8hYvd8wMhd,0.061808314,0.031599823
TYGY4tyxBk,-0.28450176,0.115598366
wIHMb3GgQu,-0.055276945,-0.22151916
ebgSHKrLZZ,-0.20904504,-0.004593643
O4AOt1vFL2,0.15367949,-0.13589393
sDdhelHlXE,-0.041948985,0.08999112
nPc3KBWS5i,0.0015012659,0.02632638
bWBZiRmZK7,0.09584225,0.16899104
oyvGLYCakN,-0.061989944,0.055525955
BHs1Cj121O,-0.043639045,-0.123910025
KCYsQ10pKi,-0.057191793,0.050008614
EkCy83x4h3,0.12919655,-0.038558885
wStu1FUq5G,-0.048660927,-0.04580782
mY80GnIdli,0.024704907,-0.06619693
dPAx7SwfYC,-0.058389436,-0.21956119
ufrygc9P51,-0.27282864,0.0146212485
fuh8yt6mtc,-0.21792696,0.10504675
9gKod09DqP,0.07143468,-0.027313985
3iuN2yrRAj,-0.056973178,0.0033186488
ixXftc7IZh,0.006557733,0.22372687
9HHlSlltIB,-0.1094738,-0.13363878
FnusmTuOzJ,-0.25362092,-0.08540748
Hfk5lED3KQ,-0.041679114,0.024739895
2m2xUnsdWJ,-0.08445758,-0.13432279
bAu1LeAoEp,-0.024835616,-0.08121812
zjGuSkZMXB,0.15374781,0.07431242
gEJ96tIJV9,-0.08732402,-0.21526484
A4bQPFAO1Z,-0.1166005,-0.2259625
R9IoKTD8ag,0.004960958,-0.029698595
7LaJ50Z0dA,0.0731392,-0.13320096
EbGiZn2X6i,0.061808314,0.012855511
WbUS4sgiWd,-0.2566864,0.04664877
HKLjC78LGo,-0.021679696,0.042986725
34Ya7gdaxV,0.09153026,0.038589794
SBJ0YHRZyR,0.061808314,-0.017563254
vAjNO4UoKx,0.0061372183,-0.047907
ElqWhCNnrJ,0.07517059,-0.14207439
M5IJaqV6t0,0.03335657,0.19950162
N6nVQ030TX,0.023467138,-0.1100156
qkJ3V8U9UR,-0.35746148,0.115598366
jHcrDXygqZ,-0.21659598,-0.111944765
T4Ytcy9Dc3,-0.12660874,-0.0628041
1n8S5PUdb8,0.13258366,0.14963517
4BHu7P5kJk,0.021295488,-0.08764961
nJzYqLc8kg,-0.02197209,0.026386846
uVS5CgGy6L,0.010888462,-0.056821182
qA8gEJ8Q1A,-0.0022863687,-0.090948924
6LEQMeRL84,-0.031073242,0.033989403
QVf6V1FFpX,-0.011572941,-0.02549972
EvMmmIPYeP,0.08940126,0.04985425
Z1RmVCUnGe,0.14379686,0.14215887
wmw0lNGVbe,-0.0050090207,0.068595946
yeLn7UWRlp,0.07544763,0.14812154
xetr1BozWG,0.07544763,0.14812154
6c0QhD7hsq,0.07544763,0.10228898
xtzwYeIp4w,-0.03382003,0.015226863
YN3EVRrroq,-0.032515723,-0.038394567
r9ijFd3AYG,0.06686542,0.061973456
3GIWoXP5nr,0.040669907,0.015846152
X8l1raJdO8,-0.04022019,0.19882694
NIDjcdiT2I,0.22294916,-0.064662986
SE90fZMh99,-0.044041418,0.08250342
9NRuSw4MPs,0.08940126,0.04985425
xN7tIcsDcn,-0.028527457,-0.029024981
BKs1pKdASJ,0.012896032,-0.00776454
FPeK8ykGfT,0.07544763,0.020444408
KP7zaHXvRK,0.039119706,-0.04546486
vpJoB77N7G,-0.01747695,-0.0062887524
GoHK6DJWJa,-0.0017513342,-0.10025835
1PaHq1Ej0k,0.10905968,-0.10583402
98PreKJBly,-0.16428666,-0.111514315
jL7uIvJQRZ,-0.06498782,-0.21936145
ZNZW0aX4gd,-0.041533865,-0.1131126
IHBlbLlR8u,0.045890585,-0.10526958
juo4Md8jkj,0.05433895,-0.038474955
y6Rqy0I0rg,-0.12147487,-0.06940902
6F1dO7k1tB,-0.012464376,-0.077231154
zaQKtupvGw,0.07852441,0.2357913
7JPLUQVR9I,0.06533103,-0.24072614
7TdyjVJA2a,-0.008155397,-0.3379923
1GDBdhFTmE,-0.09131537,-0.00574402
SeTOv6M92t,0.03547392,0.04264112
BLuoebt5Jt,-0.12147487,-0.06366596
hGwsosxoIa,-0.12147487,-0.06366596
c4tUv3PEdH,-0.25989145,0.06788559
DKGhCJDBU3,0.064712934,-0.10950045
tijko6i6MC,-0.01747695,-0.03219787
GrMqQWEy29,-0.061183862,0.08314408
REiWwMeEwk,-0.090664215,0.057020288
p1FeNzlXQf,0.006518432,0.0003679255
2UuMsBhlB5,-0.017820872,-0.021094456
on8j7rOaDO,-1.47563405e-05,-0.05838281
KadOHyiidK,-0.041706074,-0.12365368
7isR61YSkG,-0.07309267,0.030977566
EpUeD6JJCF,-0.04542917,-0.028151242
JUqaP0eptF,0.027911127,0.09578304
7YEQnXYCUh,-0.07682538,-0.16773845
mgydek6zE9,0.14506252,0.22274569
6UffHY5olT,-0.051094208,0.004450079
vnCpdYu9M8,-0.01078541,0.026203666
u1hj9tZC1y,-0.20404156,-0.035443977
8N7ZVKw6PL,-0.10483464,0.0478816
TWvC0o4n1w,-0.018517941,0.16780022
zRbkA7umQc,0.16300134,0.07623513
4VXHzvWDbm,0.006518432,-0.15006989
ZrQtBwVW6k,0.03313023,-0.033884127
qFymCBWFpJ,0.07852441,0.0055287434
HipNIeAjqS,0.006518432,-0.020804767
lHKKEYQuu4,0.12694855,0.035170253
NaSxXcd0Pc,0.013612271,-0.22094178
y5IOhYN6bL,0.023157228,-0.106775045
8wPuRiP3EM,0.057341408,-0.25509357
sK1s8i7ctp,0.094840296,0.10307139
lLVTseQQpk,-0.04033862,0.1133057
AZDgGt00KY,-0.049117126,0.039831053
5pclyYgBZK,-0.019638257,0.06496444
oxrZfEjq8p,-0.040677186,-0.080966294
PyMAa5Q7Ig,-0.04816172,-0.2244428
RxlUILs6Cj,0.023467138,-0.1100156
PhBdhKEZTP,0.061808314,-0.1100156
ei1xbBVJUV,0.020413369,-0.11240122
4FpzgHheaE,-0.0012221844,0.036360867
kEo46e53iL,0.020456076,0.14990486
4wRv1SXWED,0.080397725,-0.012611903
e9z1duWl4p,0.12727967,0.077807784
YQd0YrpOg3,-0.1882456,0.006927088
S9bdGJSezW,-0.04534966,-0.17715901
hYf4bb4nNu,0.019132968,0.14726624
OgIP0XJdBs,-0.020671409,-0.06606755
BHay9t35U3,-0.108167335,0.045461666
OTC3KK0GfN,-0.20762314,0.123581275
dsMbIhdnDd,-0.20762314,0.123581275
9BffSQsMiU,-0.23575412,-0.054800194
l5fi2gZluw,0.0094556855,-0.059265602
8Gg3rHU07S,0.051756036,0.08939946
Bbd6My9l5l,-0.04258364,0.068580166
qw0mfbyEBB,0.12894407,0.017240826
ph7QkLErgf,-0.24121623,-0.101433486
pqPdARaYws,-0.04534966,-0.17715901
HzsXNtyjsT,-0.04763953,-0.09476356
nMCDJMIqUm,-0.0008161664,0.044143707
ZpAWkIeS6E,0.075884774,-0.34621245
UK3VyAoQIi,-0.21921055,-0.119650826
hommr1uJYr,-0.036601037,-0.14245898
WGmgtA66as,-0.19857267,-0.12742598
E3SbCR4ZmO,0.062537014,-0.21688345
OtGExmeBUM,0.00924019,-0.19484931
2XwPi3Xxh4,0.031323675,0.007418681
LinUJ8Z56z,0.03960365,0.051866986
JkfuDLkKnR,-0.024780579,0.056599822
uy6UnygPAr,0.20310678,0.062105846
d1vu5kYvmL,-0.068264976,0.061968837
L305ImW8kx,0.12103014,0.16586159
OXkVcVmjW7,0.25554782,-0.13722679
kryEbbY9qm,-0.2652039,0.09968752
tfeYNuqPvG,-0.34889174,-0.06525536
Wwx5fkFZTs,0.123760626,-0.006486616
rqg9WL4T1g,0.0731392,-0.17954858
7wJJGOhJC4,0.012555544,-0.10951814
9qk6bGjfkp,0.017997716,0.06924589
qgS1SSxfEQ,0.36664742,0.21838284
JuFegnaRC3,0.36664742,0.1767654
GdBr5qKryy,-0.2782756,-0.123973906
HV85VITZBF,-0.0783436,-0.016428221
rblNZtm8V7,0.20310678,0.04469808
biGOLXfn6V,0.36664742,0.20533846
YclkmeKePe,-0.11263331,0.022508752
Fwhfrewsv6,-0.005756074,-0.01237022
yYMMIp2Kuz,0.13301097,0.0175159
QE7W4LqN8O,-0.25625622,0.006719595
gfchd4TUjW,-0.13841872,0.06266166
ZcPpe92cLv,0.16261636,0.26342142
