IDLink,SentimentTitle,SentimentHeadline
Nfp2x7Ck6C,-0.0026496556,-0.028731637
nB9MqROKg0,-0.18287674,-0.028731637
UTu7novT8O,-0.047521465,-0.028731637
BAwqP7hMcx,0.01602088,-0.028731637
ZQbjcUbZmm,0.02328017,-0.028731637
AdpzxoCdMG,0.05851924,-0.028731637
xbFh8FX2YP,-0.10766365,-0.028731637
caZFfG4L3s,0.005796794,-0.028731637
kyhqp6lbGl,-0.029623862,-0.028731637
S6pzjRLI8O,-0.0005487725,-0.028731637
lBUmms1z8C,-0.004477894,-0.028731637
VaAPz77Cki,-0.11375652,-0.028731637
y0ENoaDIf0,0.090258345,-0.028731637
AjGIAqa3WZ,0.12217468,-0.028731637
kcBSmtciDk,0.009332325,-0.028731637
gdGRR7n2lC,0.011891212,-0.028731637
BU3rya3qal,0.02328017,-0.028731637
dCGPq8odca,0.0017532203,-0.028731637
jat8I7qVei,0.033016365,-0.028731637
5TDxqOltWO,0.002677694,-0.028731637
nEzs3Qvysc,-0.0035341252,-0.028731637
pe4hKkjQXn,0.011891212,-0.028731637
IlGd6sH4fC,0.07296789,-0.028731637
rbVnw2lyUZ,-0.0027763266,-0.028731637
KMz2wv0oWg,-0.024355836,-0.028731637
HEuiN7KQJn,-0.22159268,-0.028731637
dzpbO3FpQ8,0.009332325,-0.028731637
MmYUHzsfxO,0.04847953,-0.028731637
OmknZAOBVo,0.008663744,-0.028731637
F7oF2zXFRI,-0.046232827,-0.028731637
57wk1fyBX9,-0.15694492,-0.028731637
n6CznZZpqk,0.11110845,-0.028731637
YroCQXqmha,0.12003189,-0.028731637
iuadrmFvzl,0.121996254,-0.028731637
1ZUr3m9r3J,-0.21545495,-0.028731637
u2PffssD2p,0.011891212,-0.028731637
tkZM7zn3IJ,-0.06112876,-0.028731637
1fyuRgbVDl,0.0014687087,-0.028731637
TYLMKA1fmG,0.0015723109,-0.028731637
Znr0uRUb3T,0.0051851533,-0.028731637
JcnCaH1qxA,-0.0005487725,-0.028731637
JFLbcZLDqU,0.025558088,-0.028731637
DWKWi6w8vf,-0.24976967,-0.028731637
3usAXTU6nu,0.030864697,-0.028731637
lDmJYMlQI8,0.006445974,-0.028731637
j8shmkgj3B,-0.031618513,-0.028731637
3xFFga7Q2b,-0.0028710011,-0.028731637
XVbb4BnyIi,0.011397496,-0.028731637
iVednkQuCs,-0.045918692,-0.028731637
1Zw2yXugjj,0.0015453678,-0.028731637
fBB1fP0rtG,-0.06480865,-0.028731637
PTvwUm11TS,-0.00060446374,-0.028731637
7AgdP9QMYf,-0.003653951,-0.028731637
CQ5xoccH5W,-0.00572462,-0.028731637
nkBAb2peHW,0.23907553,-0.028731637
boTo8owHj6,-0.008545345,-0.028731637
61tvu7WyW0,0.0016032588,-0.028731637
1jrf3zX7nG,-0.1931811,-0.028731637
LKwQdq99ik,0.031076543,-0.028731637
eA5NK62kxk,0.05529439,-0.028731637
AANM0O5ls1,-0.057845093,-0.028731637
U5wdyRI51B,-0.0005487725,-0.028731637
Z3kRKcYHjW,0.21519794,-0.028731637
5hYujv6wTL,0.13732718,-0.028731637
95nx5WC0FV,0.00029286183,-0.028731637
Abyjcfc0gn,0.28173026,-0.028731637
eZBKweqf39,0.03283875,-0.028731637
fgPWBcVhFE,0.28173026,-0.028731637
fo2wJzdp0A,0.042275477,-0.028731637
PYklm11C91,-0.018195122,-0.028731637
52Qz08Wmwx,-0.004945321,-0.028731637
IdNSGXjx9c,-0.16963501,-0.028731637
xZv8U9EdX0,-0.027201012,-0.028731637
JNWRXGOOcJ,0.00052329525,-0.028731637
KsL9R5s05p,0.0014687087,-0.028731637
wXayEzYpeQ,-0.041308492,-0.028731637
L3Ic1HWRDN,0.28173026,-0.028731637
Tb390ChcGu,0.033264477,-0.028731637
95AGhPggYw,-0.046904266,-0.028731637
mUATnJaArv,0.0646933,-0.028731637
mgeHu0CfGT,-0.0039546993,-0.028731637
wsIg6F0DDF,-0.00047013722,-0.028731637
pPNFoJecel,-0.0028323736,-0.028731637
LYm9PmvXbs,-0.002334524,-0.028731637
R88DbrK2wx,0.067459196,-0.028731637
bSOOAn7GjB,0.033016365,-0.028731637
mYlXHf0FkJ,0.046651337,-0.028731637
ASwDZyNkhJ,-0.3392202,-0.028731637
GHiphXKrQe,0.28173026,-0.028731637
KBrmlKAxKp,-0.14538851,-0.028731637
yc2SChqN0o,0.0005893819,-0.028731637
ULIPfO9Ulj,-0.32406974,-0.028731637
UCbzTrEycB,-0.09392011,-0.028731637
lh1mamhCth,0.10943572,-0.028731637
VTiGDRQPhX,0.12354453,-0.028731637
HnTIfTPLif,0.18648064,-0.028731637
k6WBSdFsyu,0.008915942,-0.028731637
GPZ5aGf5LK,-0.0010402612,-0.028731637
ayY8V4WPvy,0.05830383,-0.028731637
VNtuVLsekH,0.0015532188,-0.028731637
6yaCLxP3IU,0.0009111855,-0.028731637
xts3o0vD3j,0.32773975,-0.028731637
GSz7CGqa19,0.060172003,-0.028731637
tr3isUMsu9,0.10943572,-0.028731637
NgO1C4XIa3,0.0040649083,-0.028731637
I1aiY2Wkg2,-0.00084013306,-0.028731637
UzMDh0jEbb,0.0044012815,-0.028731637
754pPRDwGM,0.0014687087,-0.028731637
xuQN5Ka5LV,0.20468625,-0.028731637
971PUzHBR4,0.08218953,-0.028731637
kypNDs5HLw,0.15947537,-0.028731637
ll8xGyGfKw,0.10943572,-0.028731637
ybvUZ8V1TW,-0.005727675,-0.028731637
4HwuwSXqhk,0.041725423,-0.028731637
vp7I2fNtEO,0.029076505,-0.028731637
BXEwJHhO5p,-0.19029869,-0.028731637
trgM6OueOP,-0.039219134,-0.028731637
Tmpc6j2RhB,0.05759939,-0.028731637
nE3jZKhD9K,0.06598608,-0.028731637
fp9hQYVm35,-0.0019136555,-0.028731637
HvI2lpu4Wm,-0.0011308063,-0.028731637
DVeFfIMP2k,-0.045860842,-0.028731637
QUO7KF6kaU,0.031127412,-0.028731637
sgHzfQDu6s,0.0021268837,-0.028731637
NhxkbBgk1Z,-0.1568285,-0.028731637
4SLvmziNUm,-0.011796163,-0.028731637
CI73VoHSMS,-0.0005487725,-0.028731637
GjEH7EHsZ2,0.13789617,-0.028731637
clV7CqgrSw,-0.079802044,-0.028731637
f80ZhtUWRC,-0.10926336,-0.028731637
VsexSx03eq,-0.13552205,-0.028731637
lyPsFRqaH4,-0.0032220688,-0.028731637
UCHhlZvQuw,0.0437452,-0.028731637
2XJwavdE9W,0.037756737,-0.028731637
cnt6w02C2s,-0.001036305,-0.028731637
iV79TDLw9y,-0.003639264,-0.028731637
iR2CQ1zF73,0.04002883,-0.028731637
UEhRLxo9fn,0.09944582,-0.028731637
vovpySe5eu,0.28173026,-0.028731637
P8hS12nhNd,-0.0035752468,-0.028731637
FtIw7uQvbO,0.072966814,-0.028731637
RII8PSG90s,0.07658832,-0.028731637
SFlEKnoO6f,0.11767861,-0.028731637
82Ti70XXP0,0.036043372,-0.028731637
TtuiaJJXKa,-0.0007398948,-0.028731637
uG7uDt5PYZ,0.33227497,-0.028731637
HwtenBAuOG,-0.03851015,-0.028731637
ADhFhYZz3e,-0.0012658909,-0.028731637
AKMIaGzeHX,-0.06138803,-0.028731637
MwtV1PhFSk,0.28173026,-0.028731637
AfcorPY0lh,-0.013625664,-0.028731637
lVx4DeeZbX,0.02328017,-0.028731637
LJ0fBYYI9D,0.15021218,-0.028731637
SuRU1S9x4M,0.008616004,-0.028731637
LoqXP7BsYW,0.28173026,-0.028731637
YouGYlmekE,0.12860973,-0.028731637
WIvmzIEkYc,-0.046031892,-0.028731637
7s3loy9aX9,0.00074486807,-0.028731637
G8HRcYjRqv,-0.2114846,-0.028731637
TDE7vH2EEv,0.049808268,-0.028731637
DJvlch4aIN,0.024020713,-0.028731637
9NJEgnK11c,-0.0005487725,-0.028731637
4WQrCw86di,-0.08443822,-0.028731637
t79Ltl83l5,-0.09392011,-0.028731637
JTKidVUOsY,-0.124618515,-0.028731637
EwteN5cPTz,0.07464127,-0.028731637
5nyBNProsd,0.015517406,-0.028731637
V21J90pSlc,-0.0014069341,-0.028731637
QpJT8EbDnz,0.056396108,-0.028731637
zwBjlfi61D,-0.06056589,-0.028731637
0iHV5DILOD,0.034984052,-0.028731637
TTzcs6p39v,-0.10122779,-0.028731637
N8ADDw08WI,0.19325598,-0.028731637
ktpvtGieUH,-0.005304033,-0.028731637
IDoA7sMtNN,5.1930547e-06,-0.028731637
bF64uRXpyE,0.024143018,-0.028731637
W62G1mQqRh,0.036345515,-0.028731637
IsgTN8ZNHz,-0.08443822,-0.028731637
5D35c6NvQt,-0.20464996,-0.028731637
Vg2ru57QQa,-0.00032101758,-0.028731637
tpbb9I3cTS,0.00069333427,-0.028731637
HjUhdwvAh3,-0.06052436,-0.028731637
WiTaAyEHAV,0.009259641,-0.028731637
kizbi6zOXj,0.032665703,-0.028731637
APRTEpqFEu,0.06471118,-0.028731637
ru9MDd7xdu,0.00069333427,-0.028731637
loF7sBZfqY,0.04584763,-0.028731637
O2xk8CV6tP,0.0112150535,-0.028731637
HSQCAXne51,0.0031327028,-0.028731637
CUDNITbWVO,0.0010258928,-0.028731637
8L65RJTNEL,-0.040655985,-0.028731637
K7BfhVTh7H,-0.2805503,-0.028731637
CiI8sJviTd,0.009232458,-0.028731637
VvAJ4GzZoZ,-0.2805503,-0.028731637
9hx8bTsvA0,0.083226874,-0.028731637
u85PbrV1mk,0.048552264,-0.028731637
7nKrs4BE6G,0.083226874,-0.028731637
KGev49NpfO,-0.0024661142,-0.028731637
31gOWWN42O,-0.0024661142,-0.028731637
0W6DmkIGRb,-0.0024661142,-0.028731637
84QZxLe57d,-0.0024661142,-0.028731637
so6pEAotaO,-0.0030922294,-0.028731637
ZqLRwmBjhN,-0.0036649555,-0.028731637
nd5MdRJXEI,0.07666674,-0.028731637
c2TMJnV17k,-0.0076293014,-0.028731637
bkSqJcvTVb,0.017825365,-0.028731637
0m48NTe3O6,0.07998292,-0.028731637
KifrbeHlE8,0.112023175,-0.028731637
qq9idMCIJZ,0.0046498924,-0.028731637
xBSgIdfrDS,-0.10503024,-0.028731637
RgM0V4sYdA,0.18862982,-0.028731637
1qy83YFIIX,-0.07985652,-0.028731637
av4Ut2B7Zs,0.02328017,-0.028731637
ktzgur2XKJ,0.02328017,-0.028731637
9yaFFJZIY9,0.0003405828,-0.028731637
BCdVUWuMoM,-0.119392544,-0.028731637
zJNcf1v61L,-0.027620068,-0.028731637
OJYa6wHZnR,0.12375541,-0.028731637
iFtHWmaJY4,0.15065011,-0.028731637
tc5aTZUOAG,-0.09876765,-0.028731637
gmwUzQBvHN,0.10697074,-0.028731637
DYKZM2vpna,-0.11082028,-0.028731637
ggFrGJfd2k,-0.0047657955,-0.028731637
Y7dusqRyxn,0.00054823793,-0.028731637
kET35o8RWl,0.060678173,-0.028731637
55neMuEivZ,-0.016826212,-0.028731637
K3aFI1cH53,-0.2427489,-0.028731637
e4ySrqJ6Az,0.04648969,-0.028731637
zGhnDTpNX9,0.05759939,-0.028731637
HvEVtCvoDu,-0.15298723,-0.028731637
BwF31MSSBm,0.061275374,-0.028731637
vox1TBdPkG,0.36940184,-0.028731637
hYkHG2PkCL,-0.10458021,-0.028731637
imPuuSBF2q,0.013286468,-0.028731637
jkXQIr84q9,0.052991953,-0.028731637
i5lWKPXssz,-0.19135898,-0.028731637
S4V9OCkwYh,-0.0018326007,-0.028731637
fVGje8tlhN,-0.003521353,-0.028731637
Xq7kEYX8yv,0.09035964,-0.028731637
FHuT3TcqVt,-0.043265387,-0.028731637
a3azqHtoRa,0.010708373,-0.028731637
uazqe760he,-0.004987981,-0.028731637
JNsoIuq4mx,0.040192243,-0.028731637
OpmtuVe15H,-0.0020184554,-0.028731637
hacu32lwRt,-0.00445289,-0.028731637
e0r96aHCSZ,0.20756277,-0.028731637
CnZc1H7VoO,-0.0037592165,-0.028731637
YjpXwMHLO8,0.24234037,-0.028731637
Mi7wKUZyxJ,-0.011133041,-0.028731637
7vFXItQJPd,-0.003963176,-0.028731637
bde8VUEJxn,-0.0020184554,-0.028731637
9v5YH3g9Wv,0.040016565,-0.028731637
3oQhRvQfGY,0.11993298,-0.028731637
rILVFAnFxH,0.024311222,-0.028731637
NzbtNjRb0G,0.06354983,-0.028731637
JdGPZTpcl2,-0.18874955,-0.028731637
rcV9jQilDB,-0.030542629,-0.028731637
kl69Lgy5n1,0.14723842,-0.028731637
8oPWwG33HI,0.0035273712,-0.028731637
VxPEgpHoLq,-0.043040827,-0.028731637
8tWiVCAl0E,0.08502026,-0.028731637
hdn8KvhggD,-0.0026496556,-0.028731637
YPxhX77Bkf,-0.069776945,-0.028731637
nZpBu5Ez9D,-0.038744755,-0.028731637
r86BIc8QMX,0.0067158267,-0.028731637
zKr6nhAlBy,-0.0028402396,-0.028731637
mslleyR8rH,0.06252921,-0.028731637
NMXVPDN5Y2,-0.001036305,-0.028731637
NkIRUibVSi,-0.04625057,-0.028731637
n2R23tlAhZ,-0.11510037,-0.028731637
uOM98AkQC2,0.065699115,-0.028731637
Jx3mucquJz,0.08534622,-0.028731637
y2QMitEUeE,-0.0005487725,-0.028731637
YiVDJHUdu9,-0.040003452,-0.028731637
e9fu733aNX,0.13053708,-0.028731637
J4PIT9JRTP,-0.0038808472,-0.028731637
ubqncUqVt7,5.1930547e-06,-0.028731637
DjHR2C9bhX,0.403608,-0.028731637
E1rJsdPH5D,-0.19307213,-0.028731637
xzb1btLFk8,-0.0014736466,-0.028731637
lxd8VCkMol,0.10806878,-0.028731637
L6KrQacwD9,0.16919836,-0.028731637
n5UDquUJ2M,0.013215568,-0.028731637
BjkLqRqO07,0.035422124,-0.028731637
1yeASOw9Ar,-0.11762448,-0.028731637
JnfbA0kk7h,0.03525628,-0.028731637
lFxtq4kzgO,-0.06987421,-0.028731637
rP1Z5pgeqh,-0.06987421,-0.028731637
FXRdv1TJKK,0.07953973,-0.028731637
3KvcJfpxzu,-0.0026496556,-0.028731637
uNxVXVOGAg,-0.06970364,-0.028731637
U8FwGXMs6Z,-0.06970364,-0.028731637
kJruLKYAo1,-0.06970364,-0.028731637
P7ztuYNCWy,-0.06970364,-0.028731637
i8nYWHKyJJ,-0.0026496556,-0.028731637
uilXOubacn,-0.00022336654,-0.028731637
ypvgwlCupg,0.05769438,-0.028731637
N1jII7mv9L,-0.0054010972,-0.028731637
BRJcQHPtYf,0.036976445,-0.028731637
JJhSxNjDNj,-0.13648531,-0.028731637
agILSmvqsm,-0.20540716,-0.028731637
ZKJjFSylY8,-0.12543005,-0.028731637
MCK5Kyky03,0.036976445,-0.028731637
nJushTSvXU,0.3380565,-0.028731637
iNpmWq5U6H,-0.12543005,-0.028731637
dFjKDJst39,0.0014687087,-0.028731637
SV4MYBIBGb,0.05769438,-0.028731637
3aKlJmxZZF,0.10776296,-0.028731637
uqHLhp8IBl,-0.012569356,-0.028731637
6r7PSi7bDJ,0.0009863321,-0.028731637
jSG5acRbpB,-0.0030922294,-0.028731637
xGPQ0Dm2b7,0.052991953,-0.028731637
9wvqlV2U4x,0.07539472,-0.028731637
2P2PeOcuRY,0.020575903,-0.028731637
5hTWzOTUNt,0.016522516,-0.028731637
FeuOZ5wpvi,-0.12133455,-0.028731637
nnIaL5RLz6,0.02328017,-0.028731637
k3FLC87nNJ,0.011415854,-0.028731637
S2CmsJYnV8,-0.038676158,-0.028731637
jaPxunb1f0,0.001894353,-0.028731637
feUC88bjNC,0.021356583,-0.028731637
YXT5s2kwYq,-0.14010337,-0.028731637
SlSYvzgyLa,-0.14010337,-0.028731637
mhNNUNsiGn,-0.0024661142,-0.028731637
UjuzQeXJ7f,-0.04825306,-0.028731637
t1xVEDa1eH,-0.20736136,-0.028731637
AgzEr1SFnc,0.0020984784,-0.028731637
10LeDxBHaf,0.032927997,-0.028731637
bWm7evVsQv,0.003866341,-0.028731637
5RsQMXXafs,0.063547105,-0.028731637
AP8hMKxQa1,0.08991903,-0.028731637
rpc98MJ4BX,-0.069776945,-0.028731637
PdGc6ZDTYc,0.052429263,-0.028731637
Sl0aRPfp7E,0.00069333427,-0.028731637
D4DHLfh5yb,-0.0055138804,-0.028731637
HJeW488WsC,0.00069333427,-0.028731637
qn1ZCgettX,0.010224793,-0.028731637
oGnT5HBAAU,0.00065024756,-0.028731637
laW5jgf9Mg,0.00065024756,-0.028731637
a5Frj4ZkH7,0.00065024756,-0.028731637
QKk0z8dHkl,0.00069333427,-0.028731637
67zPDhvMjJ,-0.093747824,-0.028731637
kcPEtsbk2N,0.05529439,-0.028731637
WEyWjpGwE0,0.00069333427,-0.028731637
zhB4qSxTyv,-0.04962843,-0.028731637
gIcqajKU5v,-0.0037115496,-0.028731637
z6ZRNC7tf1,5.1930547e-06,-0.028731637
c24nseY0Je,0.16052037,-0.028731637
x44oc8gkVL,-0.069776945,-0.028731637
RV8jG8hlkn,0.08502026,-0.028731637
jnmVucIPWQ,0.00030424818,-0.028731637
2pEfo6Hs8R,0.02448761,-0.028731637
d4MpIXTWFi,0.047629725,-0.028731637
CujNLhe4jv,0.35236025,-0.028731637
cFK8to1LhE,0.06933586,-0.028731637
vhAPa5XPdy,-0.017540269,-0.028731637
ENP5pgIrhn,0.20657407,-0.028731637
520Acw9PV6,-0.081688106,-0.028731637
Bip6zr5i0v,-0.21310416,-0.028731637
9xrEmpBExs,-0.21310416,-0.028731637
vg0xK5RhUi,-0.11048694,-0.028731637
tTkHXrNXzC,-0.069776945,-0.028731637
1kpca8m1hF,0.00030424818,-0.028731637
W4sVM8nVS5,0.009101383,-0.028731637
px5I4IKH0q,-0.006602725,-0.028731637
NxdhFzNmt8,-0.040655985,-0.028731637
jpobHBQISc,-0.0005487725,-0.028731637
iSHRSSJOKg,-0.05103703,-0.028731637
IoAkVUEpzh,-0.11863537,-0.028731637
MPhdxKmFYg,0.12098478,-0.028731637
GbEW3bFgQ8,-0.12130697,-0.028731637
qOKosBjbnl,0.0012843702,-0.028731637
MBVIQbkM2i,-0.004862467,-0.028731637
qHZvYajIBF,5.1930547e-06,-0.028731637
NW3Jj9beYQ,0.0012843702,-0.028731637
qH2npOqgJw,0.0054172017,-0.028731637
HQz453US3t,-0.0063534267,-0.028731637
n67NMI4bZy,0.071936145,-0.028731637
ntZpncAqET,0.033575054,-0.028731637
73ab3XsErE,-0.20096017,-0.028731637
KFRD2BGRXR,0.029229887,-0.028731637
GVkAB4KjrK,0.030569967,-0.028731637
BCRWMNkMOs,-0.10599597,-0.028731637
CZMLU5DGOI,0.049253773,-0.028731637
JLXrTggbeZ,0.030569967,-0.028731637
Ln0Pl8g86M,0.13968864,-0.028731637
RKBh5E8rvh,0.013920128,-0.028731637
IOEs2SfIRw,0.07048462,-0.028731637
mbSq6D4djV,0.14317156,-0.028731637
3vIeGRFqKI,0.009608105,-0.028731637
Pub36DzNGf,0.023104656,-0.028731637
Sz3laPiojw,-0.014461442,-0.028731637
Fyv0WYGAKj,0.0013734419,-0.028731637
0NvrF6ugIP,0.0027466193,-0.028731637
dHmyDoaPOJ,0.0027466193,-0.028731637
WWMZ12S3Q7,0.0238918,-0.028731637
tV2y3x1d5y,-0.014461442,-0.028731637
rxoUEsaUld,-0.06952265,-0.028731637
VD3CvpfcCU,0.00069333427,-0.028731637
9hogBIdI9s,0.08069578,-0.028731637
ZI1Fm4jmpL,0.042116206,-0.028731637
G4GggRqi4e,0.0238918,-0.028731637
prFxClQQiv,0.06260511,-0.028731637
O9ZSMA2lPT,-0.0026496556,-0.028731637
FgGN76OEvY,0.07029818,-0.028731637
dDRaRYXNcJ,-0.0005487725,-0.028731637
8WdFLz1UcY,-0.0411169,-0.028731637
IHJsQ5WMUX,-0.11734179,-0.028731637
uNuV9AePWJ,0.0039779153,-0.028731637
IvnDYQpRsX,-0.10985629,-0.028731637
DQII3bFVHk,0.14309539,-0.028731637
Jgy4LvaRdK,-0.042366177,-0.028731637
LHp8mK9UO8,-0.042366177,-0.028731637
LdJYGHA9y2,-0.042366177,-0.028731637
rg2LPcayxJ,-0.042366177,-0.028731637
zGeN9jeT2K,-0.042366177,-0.028731637
8g5QHSYSfp,-0.12543005,-0.028731637
ajer16qAe8,0.028769542,-0.028731637
eSGg2GArXX,0.0055466145,-0.028731637
Gd5fruPtVQ,0.005636532,-0.028731637
sLdvp0ATVh,-0.009532332,-0.028731637
LeXntVJnOX,-0.030383741,-0.028731637
3LV7i1ILcJ,-0.042366177,-0.028731637
apLJ5u3R5p,-0.11149536,-0.028731637
vw0l5D5kKm,-0.051153928,-0.028731637
MasQnfF1Cg,-0.0014604423,-0.028731637
FLLfpETzav,-0.0030922294,-0.028731637
LQ9gK9XTT1,-0.05477659,-0.028731637
jV3dlezsuP,-0.119392544,-0.028731637
28dNTqvNHw,-0.11175281,-0.028731637
3kGElRLQvN,0.0098006055,-0.028731637
CROFxT1log,0.0055466145,-0.028731637
465ZPI731I,-0.06970364,-0.028731637
RFlBg1Wvyc,-0.12201178,-0.028731637
y6UsqnVQW0,-0.005901018,-0.028731637
9hGrrn7Ay9,-0.08934676,-0.028731637
AL43wmhzIz,-0.28296554,-0.028731637
DqfFql29er,0.0030281283,-0.028731637
fp0zjh07X5,0.033443782,-0.028731637
VV7PbrxfYB,-0.042366177,-0.028731637
wXsuQoxvJZ,0.13334335,-0.028731637
V6ovVSbJMx,-0.05123938,-0.028731637
af5AF0t6Lb,-0.0035002008,-0.028731637
YYdy5yHImX,-0.014461442,-0.028731637
G5pRVLTuyG,-0.0005487725,-0.028731637
ssiRg9DCUo,-0.0016856585,-0.028731637
1q1IFphd5u,0.03258939,-0.028731637
ln2Grm4RJS,0.00069333427,-0.028731637
0GswANLXAK,0.055148367,-0.028731637
z0h9YiIy9Z,0.0055466145,-0.028731637
56TlLrIsIC,-0.0026496556,-0.028731637
iBTXLt7tuL,-0.13259755,-0.028731637
QF8tHs73tv,-0.09106122,-0.028731637
d4pz0fQczc,-0.0024706163,-0.028731637
5V8wtZ3LI5,0.0063672364,-0.028731637
jKfDQHJIPl,0.020048492,-0.028731637
Hyg9zzK9Rl,0.008117877,-0.028731637
efHm2hhC0R,-0.09296732,-0.028731637
LbRKzYpKxS,-0.0010898802,-0.028731637
kF4E2BjyHq,-0.0007398948,-0.028731637
IBIDBqkRTz,-0.09296732,-0.028731637
AYbR4RvUSR,0.028303374,-0.028731637
2oxkMjidXY,-0.09655775,-0.028731637
JbHLovawns,0.035112668,-0.028731637
pJYWotvHEN,0.25962412,-0.028731637
beLNs8IKJi,-0.06679872,-0.028731637
KGvdOZCwxz,0.016833153,-0.028731637
wxcbUi6uAn,-0.0013621524,-0.028731637
CNh3sLjlEg,0.00032637082,-0.028731637
H5ia1iMr0Q,-0.054266658,-0.028731637
HddiP51C8o,-0.12130697,-0.028731637
pOegSSFPUq,0.04499312,-0.028731637
HUBSseBcfg,0.0038720816,-0.028731637
uVAUdo4970,-4.4457614e-05,-0.028731637
PnFFL8dJCG,-0.00060446374,-0.028731637
kBbXamfpJR,0.0014687087,-0.028731637
MNUAb3hS8K,0.0010585506,-0.028731637
0cb7xBOZQk,0.1143778,-0.028731637
mrOa5hmiRB,-0.13773498,-0.028731637
rDOoL0QrW8,0.052991953,-0.028731637
n4YIhCeH7n,-0.043556936,-0.028731637
EYnQTcU8q1,-0.1372414,-0.028731637
ldtbSSAD35,0.078980714,-0.028731637
opzk521Dnp,-0.029206617,-0.028731637
iXhhlvdVcK,0.09843607,-0.028731637
W5dalqPQSS,0.0014687087,-0.028731637
zgS0EiQyQa,0.0060136616,-0.028731637
CWUG91owBj,-0.06677141,-0.028731637
3CVzyynDTd,0.00069333427,-0.028731637
NiJ4KPKHFA,0.1293526,-0.028731637
ezRdvDvAGD,0.060349386,-0.028731637
dGnogr89Az,0.031472325,-0.028731637
AszUajxvcX,0.0014687087,-0.028731637
FjuYjUEIpn,0.004304832,-0.028731637
3M89Hswq3k,0.0014687087,-0.028731637
Btgui8f97h,0.0046466626,-0.028731637
gLkow9FuUD,0.060185384,-0.028731637
RLEZCoG5p8,0.060185384,-0.028731637
lnOrwlMG17,-0.059790194,-0.028731637
iEZ9oLwQPi,0.06172723,-0.028731637
g2tN2XGhV9,0.050082263,-0.028731637
MONvqPuwJA,-0.106202394,-0.028731637
NGCUOOtPl9,0.00023030117,-0.028731637
HNSD3ftDqz,0.06361401,-0.028731637
DgpVDmBrre,0.0014687087,-0.028731637
KdEmNQCE8A,0.05909035,-0.028731637
wKi0kH98OO,-0.0016332697,-0.028731637
hIDzljymNW,0.08246565,-0.028731637
7w1ty5lhkj,0.08246565,-0.028731637
DXuQbAyUTC,0.08246565,-0.028731637
Atz8FltMEG,0.08246565,-0.028731637
ct0y12EVsK,0.08246565,-0.028731637
HgCN5DsNwI,0.074752346,-0.028731637
wkvtda9h6L,0.0554266,-0.028731637
tXxlrWFLML,-0.0005487725,-0.028731637
bomezS5O03,0.003983019,-0.028731637
v9gPRdF52j,-0.11740698,-0.028731637
Jf5SWmcIwe,0.084220916,-0.028731637
KvqqOqg7T1,-0.15051031,-0.028731637
fw8buE03I9,0.0027466193,-0.028731637
hj9H9M3Gzh,0.06542471,-0.028731637
4ZialQ9PNk,0.061271224,-0.028731637
kUGHGDS8Qy,-0.00071986765,-0.028731637
1EoGREyfMd,-0.053039555,-0.028731637
an7JOyBKly,-0.033634007,-0.028731637
HYZmtCdNNU,0.009590592,-0.028731637
JHGZ5dVC1T,-0.0040301457,-0.028731637
KRYMs4JUcV,-0.097881064,-0.028731637
KdSqDaD7Ue,0.0016914047,-0.028731637
7By42DK9kH,0.2927194,-0.028731637
msOala7BAo,0.0773346,-0.028731637
q1lF4nWwKu,0.038449768,-0.028731637
pydZwjE2yc,0.015402898,-0.028731637
HWOxB3n8Zm,0.072029755,-0.028731637
TUNblT2YoQ,-0.0005487725,-0.028731637
bkDHV7Zmgl,-0.00046484545,-0.028731637
gmhVjTXpmN,0.022963174,-0.028731637
UHT7WImFhz,0.43498138,-0.028731637
SudwlYjpgo,0.16155154,-0.028731637
bDXmPSHSAQ,0.00013191439,-0.028731637
8OUYkv8kg4,0.0012843702,-0.028731637
l8Tzjg7HOm,-0.067588195,-0.028731637
kojPDlhTa1,-0.067588195,-0.028731637
7fFeetq0pw,-0.0010328516,-0.028731637
WoztsVcKQX,0.0014687087,-0.028731637
YHOahy8V6a,-0.11510508,-0.028731637
Ibv5dvW40L,-0.0037063323,-0.028731637
3UaZwKLQ66,0.0012843702,-0.028731637
yQAOpo7WH4,0.020454697,-0.028731637
dfsZPb8CoR,0.013186052,-0.028731637
5zwyP3wmYb,0.0012843702,-0.028731637
88HkUzcUiZ,0.00069333427,-0.028731637
p27Bhxh65G,-0.27350757,-0.028731637
Nm0GRhdCeq,0.00069333427,-0.028731637
67U4FKL2SQ,-0.07722424,-0.028731637
jR5sORxiVG,-0.07740917,-0.028731637
iGLFfIRin3,-0.093665496,-0.028731637
s8Lc0dZuvd,0.03135892,-0.028731637
cuvtyG2Xpn,-0.21672739,-0.028731637
2JmIACXNNm,-0.03836372,-0.028731637
vn7PyF5VZn,0.28752074,-0.028731637
f2BVJt0H2F,-0.03537075,-0.028731637
51ROF3JUuQ,-0.015882846,-0.028731637
4JzehvZ18Q,0.041897316,-0.028731637
UJpjh1qlQ1,-0.011002243,-0.028731637
g8HF9hKyLy,-0.07722424,-0.028731637
EtFTyMz4bJ,0.10757427,-0.028731637
nMqGqu8KKj,0.069282964,-0.028731637
4EP6KYw67p,0.00069333427,-0.028731637
zyOAt0laAL,0.0022153612,-0.028731637
ro0W0zLYUo,0.055665564,-0.028731637
OVhs1LQobd,-0.034569703,-0.028731637
6UyQYzo0dz,0.11143114,-0.028731637
wl9BuUCV6c,-0.0026696064,-0.028731637
